2017-05-30T21:40:14+0000 [-] unauthorized login: 
2017-05-30T21:40:14+0000 [twisted.internet.defer#critical] Unhandled error in Deferred:
2017-05-30T21:40:14+0000 [twisted.internet.defer#critical] 
	Traceback (most recent call last):
	  File "/home/cowrie/cowrie/cowrie-env/local/lib/python2.7/site-packages/twisted/internet/base.py", line 1252, in mainLoop
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev/shm' > /dev/shm/.nippon; /bin/busybox cat /dev/shm/.nippon; /bin/busybox rm /dev/shm/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev/shm' > /dev/shm/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/dev/shm'
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /dev/shm/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /dev/shm/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /dev/shm/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/shm/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/run/lock' > /run/lock/.nippon; /bin/busybox cat /run/lock/.nippon; /bin/busybox rm /run/lock/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/run/lock' > /run/lock/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/run/lock'
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /run/lock/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /run/lock/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /run/lock/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /run/lock/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/proc/sys/fs/binfmt_misc' > /proc/sys/fs/binfmt_misc/.nippon; /bin/busybox cat /proc/sys/fs/binfmt_misc/.nippon; /bin/busybox rm /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/proc/sys/fs/binfmt_misc' > /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/proc/sys/fs/binfmt_misc'
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/sys/fs/fuse/connections' > /sys/fs/fuse/connections/.nippon; /bin/busybox cat /sys/fs/fuse/connections/.nippon; /bin/busybox rm /sys/fs/fuse/connections/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/sys/fs/fuse/connections' > /sys/fs/fuse/connections/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /sys/fs/fuse/connections/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /sys/fs/fuse/connections/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /sys/fs/fuse/connections/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /sys/fs/fuse/connections/.nippon
2017-05-30T22:04:33+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/boot' > /boot/.nippon; /bin/busybox cat /boot/.nippon; /bin/busybox rm /boot/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/boot' > /boot/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/boot'
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /boot/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /boot/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /boot/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /boot/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/home' > /home/.nippon; /bin/busybox cat /home/.nippon; /bin/busybox rm /home/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/home' > /home/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/home'
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /home/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /home/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /home/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /home/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/proc/sys/fs/binfmt_misc' > /proc/sys/fs/binfmt_misc/.nippon; /bin/busybox cat /proc/sys/fs/binfmt_misc/.nippon; /bin/busybox rm /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/proc/sys/fs/binfmt_misc' > /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/proc/sys/fs/binfmt_misc'
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev' > /dev/.nippon; /bin/busybox cat /dev/.nippon; /bin/busybox rm /dev/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev' > /dev/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/dev'
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /dev/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /dev/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox rm /dev/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/.nippon
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox ECCHI
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox ECCHI
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,599,163.172.191.95] login attempt: 29292
2017-05-30T22:04:34+0000 [CowrieTelnetTransport,599,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:35+0000 [CowrieTelnetTransport,599,163.172.191.95] login attempt [root/1234567890] failed
2017-05-30T22:04:35+0000 [CowrieTelnetTransport,599,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:35+0000 [CowrieTelnetTransport,579,163.172.191.95] Closing TTY Log: log/tty/20170530-220148-None-579i.log after 167 seconds
2017-05-30T22:04:35+0000 [CowrieTelnetTransport,579,163.172.191.95] honeypot terminal protocol connection lost [Failure instance: Traceback (failure with no frames): <class 'twisted.internet.error.ConnectionDone'>: Connection was closed cleanly.
	]
2017-05-30T22:04:35+0000 [CowrieTelnetTransport,579,163.172.191.95] Connection lost after 182 seconds
2017-05-30T22:04:36+0000 [CowrieTelnetTransport,600,163.172.191.95] login attempt: 29293
2017-05-30T22:04:36+0000 [CowrieTelnetTransport,600,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,600,163.172.191.95] login attempt [user/123456] failed
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,600,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /.t; rm /.sh; rm /.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /sys/.t; rm /sys/.sh; rm /sys/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /sys/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /sys/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /sys/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /proc/.t; rm /proc/.sh; rm /proc/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /dev/.t; rm /dev/.sh; rm /dev/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /dev/pts/.t; rm /dev/pts/.sh; rm /dev/pts/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/pts/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/pts/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/pts/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /run/.t; rm /run/.sh; rm /run/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /run/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /run/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /run/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /.t; rm /.sh; rm /.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /dev/shm/.t; rm /dev/shm/.sh; rm /dev/shm/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/shm/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/shm/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/shm/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /run/lock/.t; rm /run/lock/.sh; rm /run/lock/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /run/lock/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /run/lock/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /run/lock/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /proc/sys/fs/binfmt_misc/.t; rm /proc/sys/fs/binfmt_misc/.sh; rm /proc/sys/fs/binfmt_misc/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /boot/.t; rm /boot/.sh; rm /boot/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /boot/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /boot/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /boot/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /home/.t; rm /home/.sh; rm /home/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /home/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /home/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /home/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /proc/sys/fs/binfmt_misc/.t; rm /proc/sys/fs/binfmt_misc/.sh; rm /proc/sys/fs/binfmt_misc/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /proc/sys/fs/binfmt_misc/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: rm /dev/.t; rm /dev/.sh; rm /dev/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/.t
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/.sh
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: rm /dev/.human
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: cd /
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cd /
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox cp /bin/echo dvrHelper; >dvrHelper; /bin/busybox chmod 777 dvrHelper; /bin/busybox ECCHI
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cp /bin/echo dvrHelper
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cp /bin/echo dvrHelper
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: > /dvrHelper
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox chmod 777 /dvrHelper
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: chmod 777 /dvrHelper
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox ECCHI
2017-05-30T22:04:38+0000 [cowrie.telnet.transport.HoneyPotTelnetFactory] New connection: 163.172.191.95:57435 (10.8.41.81:2223) [session: TT601]
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox cat /bin/echo
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox cat /bin/echo
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: cat /bin/echo
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,599,163.172.191.95] login attempt: 29294
2017-05-30T22:04:38+0000 [CowrieTelnetTransport,599,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:40+0000 [CowrieTelnetTransport,599,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:04:40+0000 [CowrieTelnetTransport,599,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:40+0000 [CowrieTelnetTransport,600,163.172.191.95] login attempt: 29295
2017-05-30T22:04:40+0000 [CowrieTelnetTransport,600,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:41+0000 [CowrieTelnetTransport,600,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:04:41+0000 [CowrieTelnetTransport,600,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:42+0000 [CowrieTelnetTransport,600,163.172.191.95] login attempt: 29296
2017-05-30T22:04:42+0000 [CowrieTelnetTransport,600,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:43+0000 [CowrieTelnetTransport,600,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:04:43+0000 [CowrieTelnetTransport,600,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:43+0000 [CowrieTelnetTransport,597,163.172.191.95] CMD: /bin/busybox ECCHI
2017-05-30T22:04:43+0000 [CowrieTelnetTransport,597,163.172.191.95] Command found: /bin/busybox ECCHI
2017-05-30T22:04:44+0000 [CowrieTelnetTransport,599,163.172.191.95] login attempt: 29297
2017-05-30T22:04:44+0000 [CowrieTelnetTransport,599,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:45+0000 [CowrieTelnetTransport,599,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:04:45+0000 [CowrieTelnetTransport,599,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:45+0000 [CowrieTelnetTransport,572,45.76.143.151] Closing TTY Log: log/tty/20170530-220016-None-572i.log after 269 seconds
2017-05-30T22:04:45+0000 [CowrieTelnetTransport,572,45.76.143.151] honeypot terminal protocol connection lost [Failure instance: Traceback (failure with no frames): <class 'twisted.internet.error.ConnectionDone'>: Connection was closed cleanly.
	]
2017-05-30T22:04:45+0000 [CowrieTelnetTransport,572,45.76.143.151] Connection lost after 277 seconds
2017-05-30T22:04:48+0000 [CowrieTelnetTransport,601,163.172.191.95] login attempt: 29298
2017-05-30T22:04:48+0000 [CowrieTelnetTransport,601,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:49+0000 [CowrieTelnetTransport,601,163.172.191.95] login attempt [Administrator/] failed
2017-05-30T22:04:49+0000 [CowrieTelnetTransport,601,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:49+0000 [CowrieTelnetTransport,601,163.172.191.95] login attempt: 29299
2017-05-30T22:04:49+0000 [CowrieTelnetTransport,601,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:51+0000 [CowrieTelnetTransport,601,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:04:51+0000 [CowrieTelnetTransport,601,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:04:51+0000 [CowrieTelnetTransport,601,163.172.191.95] login attempt: 29300
2017-05-30T22:04:51+0000 [CowrieTelnetTransport,601,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:04:53+0000 [CowrieTelnetTransport,601,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
